customer_count,vehicle_capacity,instance_name,routing_case,structure_variant,operator_pair,destroy_operator,repair_operator,source_folder,selected_run_timestamp,run_folder_count,metrics_source_file,baseline_distance,lns_distance,baseline_total_system_distance,lns_total_system_distance,customer_delivery_distance,supplier_depot_replenishment_distance,absolute_improvement,percent_improvement,customer_delivery_improvement_distance,customer_delivery_improvement_percent,system_improvement_distance,system_improvement_percent,best_n_remove,tested_n_remove_values,iterations,seed,temperature_initial,cooling_rate,temperature_minimum,n_routes,avg_utilisation,min_utilisation,max_utilisation,accepted_moves,rejected_moves,best_iteration,runtime_seconds,supplier_count,worst_removal_randomness,related_removal_randomness,distance_weight,demand_weight,route_weight,capacity_feasible,customer_coverage_feasible,supplier_feasible,structural_validity,hybrid_system_distance_check,ranking_distance_used,notes_or_warnings
40,25,40c_cap25,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163312,2,lns_sa_metrics_best.json,181.96909660488316,178.6833868087921,181.96909660488316,178.6833868087921,178.6833868087921,,3.285709796091055,1.8056416487165672,,,,,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.7999999999999999,0.52,1.0,128,22,,0.10062885284423828,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,178.6833868087921,
40,35,40c_cap35,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163313,1,lns_sa_metrics_best.json,155.96515611108038,148.85259122222263,155.96515611108038,148.85259122222263,148.85259122222263,,7.112564888857747,4.560355060198246,,,,,2,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.17142857142857143,1.0,149,1,,0.08823776245117188,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,148.85259122222263,
60,15,60c_cap15,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163313,1,lns_sa_metrics_best.json,560.368195578196,531.0746161098376,560.368195578196,531.0746161098376,531.0746161098376,,29.293579468358416,5.227559254702683,,,,,6,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941177,0.26666666666666666,1.0,51,99,,0.1284010410308838,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,531.0746161098376,
60,25,60c_cap25,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163314,1,lns_sa_metrics_best.json,392.9086790418891,381.27632480682547,392.9086790418891,381.27632480682547,381.27632480682547,,11.632354235063644,2.9605745191043455,,,,,8,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727274,0.24,1.0,78,72,,0.17908287048339844,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,381.27632480682547,
60,35,60c_cap35,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163315,1,lns_sa_metrics_best.json,325.1353058716005,307.63076418900414,325.1353058716005,307.63076418900414,307.63076418900414,,17.50454168259637,5.383771422691667,,,,,6,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,8,0.7928571428571429,0.22857142857142856,1.0,116,34,,0.13605880737304688,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,307.63076418900414,
80,15,80c_cap15,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163316,1,lns_sa_metrics_best.json,980.1147782629438,902.2590147334015,980.1147782629438,902.2590147334015,902.2590147334015,,77.85576352954229,7.943535314050254,,,,,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.4,1.0,27,123,,0.20393705368041992,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,902.2590147334015,
80,25,80c_cap25,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163318,1,lns_sa_metrics_best.json,650.9513970158838,613.9270544799705,650.9513970158838,613.9270544799705,613.9270544799705,,37.02434253591332,5.687727640748867,,,,,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153847,0.32,1.0,123,27,,0.14141368865966797,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,613.9270544799705,
80,35,80c_cap35,case_2_supplier_customer_direct,sweep,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case2_sweep,run_2026_07_12_163320,1,lns_sa_metrics_best.json,530.7845381062182,483.7103208468151,530.7845381062182,483.7103208468151,483.7103208468151,,47.0742172594031,8.868799650298559,,,,,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,9,0.892063492063492,0.6285714285714286,1.0,62,88,,0.28420472145080566,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,483.7103208468151,
20,15,20c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165553,1,lns_sa_metrics_best.json,94.76529987543388,84.21746207443732,118.76529987543388,108.21746207443732,84.21746207443732,24.0,10.547837800996561,8.881245458109047,10.547837800996561,11.130485330454686,10.547837800996561,8.881245458109047,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.6380952380952379,0.3333333333333333,1.0,184,16,,0.08465290069580078,3,,0.2,1.0,0.2,1.0,,,,,ok,108.21746207443732,
20,25,20c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165554,1,lns_sa_metrics_best.json,77.41526031217806,66.75822855161768,101.41526031217806,90.75822855161768,66.75822855161768,24.0,10.657031760560386,10.508311794256349,10.657031760560386,13.766060745111188,10.657031760560386,10.508311794256349,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,5,0.5360000000000001,0.2,0.72,197,3,,0.07909011840820312,3,,0.2,1.0,0.2,1.0,,,,,ok,90.75822855161768,
20,35,20c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165554,1,lns_sa_metrics_best.json,77.41526031217806,62.77406702661598,101.41526031217806,86.77406702661598,62.77406702661598,24.0,14.641193285562082,14.43687393839283,14.641193285562082,18.912541566767686,14.641193285562082,14.43687393839283,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,4,0.47857142857142854,0.14285714285714285,0.7714285714285715,200,0,,0.09222793579101562,3,,0.2,1.0,0.2,1.0,,,,,ok,86.77406702661598,
40,15,40c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165555,1,lns_sa_metrics_best.json,306.1763991767963,282.8707640827188,402.1763991767963,378.8707640827188,282.8707640827188,96.0,23.305635094077502,5.794878849624483,23.305635094077502,7.611832641816414,23.305635094077502,5.794878849624483,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,12,0.7777777777777777,0.4,1.0,145,55,,0.11930394172668457,3,,0.2,1.0,0.2,1.0,,,,,ok,378.8707640827188,
40,25,40c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165556,2,lns_sa_metrics_best.json,222.52907906106748,206.71032519132592,270.5290790610675,254.71032519132592,206.71032519132592,48.0,15.818753869741556,5.847339563142021,15.818753869741556,7.108623257907115,15.818753869741556,5.847339563142021,2,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.8,0.52,0.96,200,0,,0.09316515922546387,3,,0.2,1.0,0.2,1.0,,,,,ok,254.71032519132592,
40,35,40c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165557,1,lns_sa_metrics_best.json,219.77181860775102,185.14656663650132,267.771818607751,233.14656663650132,185.14656663650132,48.0,34.625251971249696,12.930879788351044,34.625251971249696,15.755091890579875,34.625251971249696,12.930879788351044,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.17142857142857143,1.0,200,0,,0.11581110954284668,3,,0.2,1.0,0.2,1.0,,,,,ok,233.14656663650132,
60,15,60c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165558,1,lns_sa_metrics_best.json,676.25997150048,634.4152736261242,868.25997150048,826.4152736261242,634.4152736261242,192.0,41.8446978743558,4.819374294319022,41.8446978743558,6.187664454175978,41.8446978743558,4.819374294319022,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,18,0.8222222222222222,0.4,1.0,55,145,,0.17933201789855957,3,,0.2,1.0,0.2,1.0,,,,,ok,826.4152736261242,
60,25,60c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165601,1,lns_sa_metrics_best.json,526.6801338014434,454.4482632891649,646.6801338014434,574.448263289165,454.4482632891649,120.0,72.23187051227842,11.16964427029337,72.23187051227848,13.714561434266978,72.23187051227842,11.16964427029337,8,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.48,1.0,83,117,,0.1614398956298828,3,,0.2,1.0,0.2,1.0,,,,,ok,574.448263289165,
60,35,60c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165603,1,lns_sa_metrics_best.json,453.87935067541724,388.05139427528934,525.8793506754173,460.05139427528934,388.05139427528934,72.0,65.82795640012796,12.51769180812696,65.8279564001279,14.503404109962132,65.82795640012796,12.51769180812696,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,9,0.7047619047619048,0.14285714285714285,1.0,83,117,,0.23961591720581055,3,,0.2,1.0,0.2,1.0,,,,,ok,460.05139427528934,
80,15,80c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165605,1,lns_sa_metrics_best.json,1062.6121024423817,1014.9644499540956,1350.6121024423817,1302.9644499540955,1014.9644499540956,288.0,47.64765248828621,3.5278561773674695,47.6476524882861,4.484011840140858,47.64765248828621,3.5278561773674695,2,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,23,0.8144927536231886,0.4666666666666667,1.0,190,10,,0.12754392623901367,3,,0.2,1.0,0.2,1.0,,,,,ok,1302.9644499540955,
80,25,80c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165610,1,lns_sa_metrics_best.json,770.8893340006891,711.3870851522066,962.8893340006891,903.3870851522066,711.3870851522066,192.0,59.50224884848251,6.179552181895902,59.50224884848251,7.7186499052572595,59.50224884848251,6.179552181895902,15,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,13,0.8646153846153847,0.44,1.0,65,135,,0.33172607421875,3,,0.2,1.0,0.2,1.0,,,,,ok,903.3870851522066,
80,35,80c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_12_165616,1,lns_sa_metrics_best.json,662.9118360421799,579.1665693779272,822.9118360421799,739.1665693779272,579.1665693779272,160.0,83.74526666425265,10.176699738215959,83.74526666425265,12.632941834956782,83.74526666425265,10.176699738215959,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,10,0.8028571428571428,0.3142857142857143,0.9714285714285714,117,83,,0.26636290550231934,3,,0.2,1.0,0.2,1.0,,,,,ok,739.1665693779272,
100,15,100c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185539,1,lns_sa_metrics_best.json,1527.901943047867,1484.4865370312107,1967.901943047867,1924.4865370312107,1484.4865370312107,440.0,43.415406016656334,2.206177303195046,43.415406016656334,2.8415047323031115,43.415406016656334,2.206177303195046,8,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,27,0.8543209876543211,0.3333333333333333,1.0,58,142,,0.20655417442321777,3,,0.2,1.0,0.2,1.0,,,,,ok,1924.4865370312107,
100,25,100c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185547,1,lns_sa_metrics_best.json,1092.0336222107796,1052.4610125566783,1412.0336222107796,1372.4610125566783,1052.4610125566783,320.0,39.57260965410137,2.8025260186187135,39.57260965410137,3.6237537791179135,39.57260965410137,2.8025260186187135,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,17,0.8141176470588236,0.2,1.0,92,108,,0.22059321403503418,3,,0.2,1.0,0.2,1.0,,,,,ok,1372.4610125566783,
100,35,100c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185557,1,lns_sa_metrics_best.json,959.6993450628461,853.8507790350662,1199.699345062846,1093.8507790350664,853.8507790350662,240.0,105.84856602777973,8.822924382127995,105.84856602777984,11.029346489847644,105.84856602777973,8.822924382127995,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,13,0.7604395604395606,0.2857142857142857,0.9714285714285714,79,121,,0.33425188064575195,3,,0.2,1.0,0.2,1.0,,,,,ok,1093.8507790350664,
150,15,150c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185609,1,lns_sa_metrics_best.json,3363.112792008648,3263.4928553880663,4323.112792008647,4223.492855388066,3263.4928553880663,960.0,99.61993662058103,2.3043566386870658,99.61993662058148,2.962134866760821,99.61993662058103,2.3043566386870658,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,42,0.8428571428571432,0.4,1.0,65,135,,0.20017004013061523,3,,0.2,1.0,0.2,1.0,,,,,ok,4223.492855388066,
150,25,150c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185639,1,lns_sa_metrics_best.json,2417.445091713402,2241.5327747928673,3017.445091713402,2841.5327747928673,2241.5327747928673,600.0,175.91231692053452,5.829843181028553,175.91231692053452,7.2767864520907874,175.91231692053452,5.829843181028553,18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,26,0.816923076923077,0.24,1.0,29,171,,0.9276411533355713,3,,0.2,1.0,0.2,1.0,,,,,ok,2841.5327747928673,
150,35,150c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185716,1,lns_sa_metrics_best.json,1938.5389293525266,1811.747567974158,2418.538929352527,2291.7475679741583,1811.747567974158,480.0,126.79136137836849,5.242477590067658,126.79136137836849,6.540563073485292,126.79136137836849,5.242477590067658,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,18,0.842857142857143,0.2857142857142857,1.0,43,157,,0.8225481510162354,3,,0.2,1.0,0.2,1.0,,,,,ok,2291.7475679741583,
200,15,200c_cap15,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185756,1,lns_sa_metrics_best.json,5714.037453211504,5599.271269640362,7554.037453211504,7439.271269640362,5599.271269640362,1840.0,114.76618357114148,1.5192694540103198,114.76618357114148,2.0084954729626174,114.76618357114148,1.5192694540103198,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,54,0.865432098765432,0.4,1.0,33,167,,0.4374229907989502,3,,0.2,1.0,0.2,1.0,,,,,ok,7439.271269640362,
200,25,200c_cap25,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_185939,1,lns_sa_metrics_best.json,3841.1030970322995,3690.654882369556,4961.103097032299,4810.654882369556,3690.654882369556,1120.0,150.44821466274334,3.0325556982022914,150.44821466274334,3.91679709870277,150.44821466274334,3.0325556982022914,21,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,31,0.9045161290322582,0.56,1.0,27,173,,1.3871049880981445,3,,0.2,1.0,0.2,1.0,,,,,ok,4810.654882369556,
200,35,200c_cap35,case_3_hybrid,kmeans,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_kmeans,run_2026_07_13_190135,1,lns_sa_metrics_best.json,3017.983843633416,2860.2089647302278,3897.983843633416,3740.2089647302278,2860.2089647302278,880.0,157.77487890318844,4.0476021767222665,157.77487890318844,5.227823841271458,157.77487890318844,4.0476021767222665,26,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,23,0.8708074534161492,0.17142857142857143,1.0,22,178,,2.1706349849700928,3,,0.2,1.0,0.2,1.0,,,,,ok,3740.2089647302278,
20,15,20c_cap15,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170011,1,lns_sa_metrics_best.json,90.7811383504322,84.21746207443732,114.7811383504322,108.21746207443732,84.21746207443732,24.0,6.5636762759948795,5.7184275834202545,6.5636762759948795,7.23022028062466,6.5636762759948795,5.7184275834202545,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.6380952380952382,0.3333333333333333,1.0,189,11,,0.08105015754699707,3,,0.2,1.0,0.2,1.0,,,,,ok,108.21746207443732,
20,25,20c_cap25,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170011,1,lns_sa_metrics_best.json,73.43109878717637,67.06293349289469,97.43109878717637,91.06293349289469,67.06293349289469,24.0,6.368165294281681,6.536070488327329,6.368165294281681,8.672300155467353,6.368165294281681,6.536070488327329,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,5,0.5360000000000001,0.08,1.0,198,2,,0.0867147445678711,3,,0.2,1.0,0.2,1.0,,,,,ok,91.06293349289469,
20,35,20c_cap35,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170012,1,lns_sa_metrics_best.json,73.43109878717637,62.77406702661598,97.43109878717637,86.77406702661598,62.77406702661598,24.0,10.657031760560386,10.938018654432991,10.657031760560386,14.512967852282058,10.657031760560386,10.938018654432991,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,4,0.47857142857142854,0.14285714285714285,0.7714285714285715,200,0,,0.07930493354797363,3,,0.2,1.0,0.2,1.0,,,,,ok,86.77406702661598,
40,15,40c_cap15,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170012,1,lns_sa_metrics_best.json,317.7139933885292,291.34189918368406,413.7139933885292,387.34189918368406,291.34189918368406,96.0,26.372094204845155,6.374474788450884,26.372094204845155,8.300576856429169,26.372094204845155,6.374474788450884,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,12,0.7777777777777777,0.4,1.0,146,54,,0.12981486320495605,3,,0.2,1.0,0.2,1.0,,,,,ok,387.34189918368406,
40,25,40c_cap25,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170013,2,lns_sa_metrics_best.json,213.48666061666222,206.47961641307649,261.4866606166622,254.47961641307649,206.47961641307649,48.0,7.007044203585735,2.6796947068202526,7.007044203585735,3.2821929873022,7.007044203585735,2.6796947068202526,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.7999999999999999,0.52,0.92,182,18,,0.09871196746826172,3,,0.2,1.0,0.2,1.0,,,,,ok,254.47961641307649,
40,35,40c_cap35,case_3_hybrid,no_clustering,related_regret,shaw_related_removal,regret_2_insertion,results/lns_operator_related_regret/case3_no_cluster,run_2026_07_12_170014,1,lns_sa_metrics_best.json,202.9587964753435,185.14656663650132,250.9587964753435,233.14656663650132,185.14656663650132,48.0,17.81222983884217,7.097671047602513,17.81222983884217,8.776278805440244,17.81222983884217,7.097671047602513,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.17142857142857143,1.0,200,0,,0.1720728874206543,3,,0.2,1.0,0.2,1.0,,,,,ok,233.14656663650132,
